day,goal_away,goal_home,id,leagu_name,month,player,results_away,results_home,round,team_away,team_home,time,url,year
04日,"20分 深瀬 健也 
										28分 深瀬 健也 
										32分 渡辺　隼 
										69分 柴田 則幸 
										89分 柴田 則幸",,47,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,5,0,第10節47,静岡学園高校,尚志高校,"20分,28分,32分,69分,89分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m47.html,2011
04日,"38分 高木　大輔 
										75分 高木　大輔 
										90+4分 高木　大輔","16分,鈴木　貴大 
										45分,奈良　竜樹 
										89分,堀米　悠斗",48,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,3,3,第10節48,東京ヴェルディユース,コンサドーレ札幌U-18,"16分,45分,89分,38分,75分,90+4分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m48.html,2011
04日,79分 中村 駿介,"64分,加賀美　翔 
										66分,石毛　秀樹",49,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,2,第10節49,浦和レッズユース,清水エスパルスユース,"64分,66分,79分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m49.html,2011
04日,"17分 有賀 雅刀 
										38分 田上　大地",,50,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,2,0,第10節50,流通経済大学付属柏高校,三菱養和SCユース,"17分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m50.html,2011
11日,85分 杉本　竜士,"22分,林　雄紀 
										61分,髙橋　晃司 
										82分,差波　優人",51,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,3,第11節51,東京ヴェルディユース,青森山田高校,"22分,61分,82分,85分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m51.html,2011
11日,"26分 影山 貴紀 
										29分 影山 貴紀 
										44分 犬飼　智也","3分,篠崎 幸樹 
										23分,金田　一樹 
										38分,大貫　峻士 
										78分,皿良　優介",52,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,3,4,第11節52,清水エスパルスユース,尚志高校,"3分,23分,38分,78分,26分,29分,44分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m52.html,2011
11日,,"80分,矢島　慎也",55,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,0,1,第11節55,FC東京U-18,浦和レッズユース,80分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m55.html,2011
11日,71分 榊　翔太,"4分,田上　大地",53,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,1,第11節53,コンサドーレ札幌U-18,流通経済大学付属柏高校,"4分,71分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m53.html,2011
11日,"15分 川上　亮祐 
										83分 川上　亮祐","88分,木本　恭生 
										90+1分,秋山　一輝",54,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,2,2,第11節54,三菱養和SCユース,静岡学園高校,"88分,90+1分,15分,83分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m54.html,2011
18日,"41分 木本　恭生 
										61分 山本　真也","77分,下田　康太",56,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,2,1,第12節56,静岡学園高校,コンサドーレ札幌U-18,"77分,41分,61分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m56.html,2011
18日,20分 髙橋　晃司,"50分,田上　大地 
										58分,中村　慶太 
										71分,中村　慶太 
										77分,中村　慶太",57,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,4,第12節57,青森山田高校,流通経済大学付属柏高校,"50分,58分,71分,77分,20分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m57.html,2011
18日,"22分 石毛　秀樹 
										45+1分 石毛　秀樹 
										57分 柏瀬　暁","8分,二瓶　翼 
										32分,石原　良将 
										89分,石原　良将",58,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,3,3,第12節58,清水エスパルスユース,FC東京U-18,"8分,32分,89分,22分,45+1分,57分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m58.html,2011
18日,"11分 矢島　慎也 
										59分 矢島　慎也 
										82分 関根 貴大 
										90+2分 鈴木　悠太","77分,南　秀仁 
										79分,中島　翔哉",59,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,4,2,第12節59,浦和レッズユース,東京ヴェルディユース,"77分,79分,11分,59分,82分,90+2分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m59.html,2011
23日,30分 近藤　勝成,,61,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,0,第13節61,コンサドーレ札幌U-18,尚志高校,30分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m61.html,2011
19日,"25分 後藤　拓也 
										34分 後藤　拓也 
										45分 金田　一樹 
										71分 山岸　祐也","36分,オウンゴール 
										50分,黒木 周",60,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,4,2,第12節60,尚志高校,三菱養和SCユース,"36分,50分,25分,34分,45分,71分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m60.html,2011
23日,75分 舘野　俊祐,,62,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,1,0,第13節62,東京ヴェルディユース,FC東京U-18,75分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m62.html,2011
23日,"63分 差波　優人 
										68分 蒔苗　耕平","78分,木本　恭生",63,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,2,1,第13節63,青森山田高校,静岡学園高校,"78分,63分,68分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m63.html,2011
23日,,"9分,影山 貴紀 
										65分,石毛　秀樹",64,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,0,2,第13節64,三菱養和SCユース,清水エスパルスユース,"9分,65分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m64.html,2011
23日,"9分 田上　大地 
										12分 飯島 樹生 
										82分 田上　大地 
										90+4分 田上　大地","24分,鈴木　悠太 
										90分,片　槙吾",65,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,4,2,第13節65,流通経済大学付属柏高校,浦和レッズユース,"24分,90分,9分,12分,82分,90+4分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m65.html,2011
02日,"3分 犬飼　智也 
										10分 柏瀬　暁 
										43分 影山 貴紀 
										62分 影山 貴紀","31分,前田　直輝 
										59分,前田　直輝",68,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,4,2,第14節68,清水エスパルスユース,東京ヴェルディユース,"31分,59分,3分,10分,43分,62分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m68.html,2011
02日,,"29分,神田　夢実",67,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,0,1,第14節67,三菱養和SCユース,コンサドーレ札幌U-18,29分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m67.html,2011
02日,38分 小林　聖弥,"7分,古波津　辰希 
										70分,古波津　辰希 
										76分,田上　大地",66,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,1,3,第14節66,FC東京U-18,流通経済大学付属柏高校,"7分,70分,76分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m66.html,2011
02日,10分 鈴木　悠太,"61分,秋山　一輝 
										69分,吉田 蒼一朗",69,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,1,2,第14節69,浦和レッズユース,静岡学園高校,"61分,69分,10分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m69.html,2011
02日,"54分 差波　優人 
										66分 椎名　政志 
										70分 石田　柊冴","10分,後藤　拓也",70,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,3,1,第14節70,青森山田高校,尚志高校,"10分,54分,66分,70分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m70.html,2011
09日,"30分 下田　康太 
										40分 近藤　勝成 
										65分 下田　康太","8分,犬飼　智也 
										52分,石毛　秀樹 
										53分,石毛　秀樹 
										62分,伊東　直樹 
										64分,石毛　秀樹",71,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,3,5,第15節71,コンサドーレ札幌U-18,清水エスパルスユース,"8分,52分,53分,62分,64分,30分,40分,65分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m71.html,2011
09日,,"10分,後藤　拓也",72,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,0,1,第15節72,浦和レッズユース,尚志高校,10分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m72.html,2011
09日,6分 野田 侑成,,73,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,1,0,第15節73,静岡学園高校,FC東京U-18,6分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m73.html,2011
09日,"10分 田上　大地 
										26分 オウンゴール","30分,中島　翔哉 
										41分,高橋　愛斗 
										76分,高木　大輔",74,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,2,3,第15節74,流通経済大学付属柏高校,東京ヴェルディユース,"30分,41分,76分,10分,26分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m74.html,2011
10日,17分 椎名　政志,"28分,横田 修平",75,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,1,1,第15節75,青森山田高校,三菱養和SCユース,"28分,17分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m75.html,2011
16日,"21分 榊　翔太 
										84分 中原　彰吾",,76,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,2,0,第16節76,コンサドーレ札幌U-18,青森山田高校,"21分,84分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m76.html,2011
16日,"8分 菅谷　大樹 
										40分 中村　優仁 
										52分 古波津　辰希 
										85分 児玉　夏樹","22分,柏瀬　暁 
										47分,犬飼　智也 
										67分,加賀美　翔 
										84分,柏瀬　暁 
										86分,加賀美　翔",77,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,4,5,第16節77,流通経済大学付属柏高校,清水エスパルスユース,"22分,47分,67分,84分,86分,8分,40分,52分,85分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m77.html,2011
16日,None,None,78,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,0,0,第16節78,FC東京U-18,尚志高校,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m78.html,2011
16日,,"56分,矢島　慎也 
										59分,野崎　雅也 
										69分,矢島　慎也",79,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,0,3,第16節79,三菱養和SCユース,浦和レッズユース,"56分,59分,69分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m79.html,2011
16日,"36分 杉本　竜士 
										50分 杉本　竜士 
										66分 杉本　竜士","61分,木部　未嵐",80,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,3,1,第16節80,東京ヴェルディユース,静岡学園高校,"61分,36分,50分,66分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m80.html,2011
04日,67分 丹代　爽弥,"27分,影山 貴紀 
										54分,加賀美　翔",81,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,1,2,第17節81,青森山田高校,清水エスパルスユース,"27分,54分,67分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m81.html,2011
04日,,"67分,古波津　辰希 
										84分,中村　慶太",82,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,0,2,第17節82,静岡学園高校,流通経済大学付属柏高校,"67分,84分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m82.html,2011
04日,,"79分,矢島　慎也 
										82分,矢島　慎也",84,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,0,2,第17節84,コンサドーレ札幌U-18,浦和レッズユース,"79分,82分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m84.html,2011
04日,"23分 野沢　英之 
										49分 石原　良将 
										81分 石原　良将",,85,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,3,0,第17節85,FC東京U-18,三菱養和SCユース,"23分,49分,81分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m85.html,2011
04日,25分 皿良　優介,"6分,杉本　竜士 
										17分,舘野　俊祐 
										43分,杉本　竜士 
										65分,オウンゴール 
										88分,南　秀仁 
										90+3分,南　秀仁",83,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,1,6,第17節83,尚志高校,東京ヴェルディユース,"6分,17分,43分,65分,88分,90+3分,25分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m83.html,2011
11日,None,None,86,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,2,1,第18節86,コンサドーレ札幌U-18,FC東京U-18,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m86.html,2011
11日,9分 冨田　将司,,89,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,1,0,第18節89,三菱養和SCユース,東京ヴェルディユース,9分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m89.html,2011
11日,,"20分,中村　慶太",87,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,0,1,第18節87,尚志高校,流通経済大学付属柏高校,20分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m87.html,2011
11日,"46分 丹代　爽弥 
										49分 丹代　爽弥","53分,野崎　雅也 
										66分,小出　啓太 
										87分,野崎　雅也",88,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,2,3,第18節88,青森山田高校,浦和レッズユース,"53分,66分,87分,46分,49分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m88.html,2011
11日,"14分 山崎　祐也 
										58分 柏瀬　暁 
										72分 山崎　祐也 
										75分 柏瀬　暁 
										90+3分 影山 貴紀","7分,山本　真也 
										83分,野田 侑成 
										90+2分,山本　真也",90,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,5,3,第18節90,清水エスパルスユース,静岡学園高校,"7分,83分,90+2分,14分,58分,72分,75分,90+3分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m90.html,2011
09日,5分 北川　柊斗,"57分,山口　晃大 
										73分,西村　俊大",1,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,1,2,第1節1,名古屋グランパスU18,アビスパ福岡U-18,"57分,73分,5分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m1.html,2011
10日,"52分 塚川　孝輝 
										56分 濱崎　翔平","24分,石坂　元気 
										27分,野口　翼 
										29分,野津田　岳人 
										79分,平田　惇",2,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,2,4,第1節2,広島観音高校,サンフレッチェ広島F.Cユース,"24分,27分,29分,79分,52分,56分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m2.html,2011
10日,29分 西村　洋亮,"21分,稲葉　修土 
										52分,椋木　健太",3,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,1,2,第1節3,セレッソ大阪U-18,立正大学淞南高校,"21分,52分,29分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m3.html,2011
10日,"2分 三根　和起 
										53分 知念　雄太朗 
										69分 高橋　祐治","40分,近藤　貫太 
										57分,野町　誓吾 
										74分,林　祐希",4,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,3,3,第1節4,京都サンガF.C.U-18,愛媛FCユース,"40分,57分,74分,2分,53分,69分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m4.html,2011
10日,,"68分,横山　大樹",5,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,0,1,第1節5,富山第一高校,東福岡高校,68分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m5.html,2011
17日,,"23分,田村　亮介",6,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,0,1,第2節6,富山第一高校,京都サンガF.C.U-18,23分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m6.html,2011
17日,"2分 前田　敬志朗 
										90+2分 白井　優登","38分,高原　幹",7,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,2,1,第2節7,東福岡高校,名古屋グランパスU18,"38分,2分,90+2分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m7.html,2011
17日,,"31分,川辺　駿 
										46分,平田　惇 
										83分,末廣　浩暉 
										93分,平田　惇",8,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,0,4,第2節8,愛媛FCユース,サンフレッチェ広島F.Cユース,"31分,46分,83分,93分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m8.html,2011
17日,"27分 熊田　克斗 
										41分 隅田　竜太","3分,鉄田　悠貴 
										16分,塚川　孝輝 
										90+3分,鉄田　悠貴",9,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,2,3,第2節9,立正大学淞南高校,広島観音高校,"3分,16分,90+3分,27分,41分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m9.html,2011
17日,9分 三苫　元太,"71分,南野　拓実",10,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,1,1,第2節10,アビスパ福岡U-18,セレッソ大阪U-18,"71分,9分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m10.html,2011
30日,"41分 越智　大和 
										51分 森保　圭悟 
										56分 藤井　貴之 
										79分 川辺　駿","74分,川西　翔吾 
										90分,貫場　貴之",11,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,4,2,第3節11,サンフレッチェ広島F.Cユース,富山第一高校,"74分,90分,41分,51分,56分,79分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m11.html,2011
30日,87分 大津　耀誠,"89分,川本　拓也",12,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,1,1,第3節12,セレッソ大阪U-18,名古屋グランパスU18,"89分,87分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m12.html,2011
30日,"7分 村上　耕一 
										11分 野町　誓吾 
										43分 林　祐希",,13,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,3,0,第3節13,愛媛FCユース,立正大学淞南高校,"7分,11分,43分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m13.html,2011
30日,"49分 川﨑　雄太 
										77分 大久保　俊","90+1分,前田　央樹",14,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,2,1,第3節14,広島観音高校,アビスパ福岡U-18,"90+1分,49分,77分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m14.html,2011
30日,"54分 三根　和起 
										71分 原川　力",,15,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,04月,,2,0,第3節15,京都サンガF.C.U-18,東福岡高校,"54分,71分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m15.html,2011
04日,,"83分,末廣　浩暉",16,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,0,1,第4節16,京都サンガF.C.U-18,サンフレッチェ広島F.Cユース,83分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m16.html,2011
04日,47分 石黒　寛人,,17,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,0,第4節17,富山第一高校,立正大学淞南高校,47分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m17.html,2011
04日,"50分 野崎　椋 
										66分 高原　幹",,18,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,2,0,第4節18,名古屋グランパスU18,広島観音高校,"50分,66分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m18.html,2011
04日,28分 三苫　元太,"31分,林　祐希",19,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,1,第4節19,アビスパ福岡U-18,愛媛FCユース,"31分,28分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m19.html,2011
04日,,"8分,長谷川　将 
										90+2分,西村　洋亮",20,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,0,2,第4節20,東福岡高校,セレッソ大阪U-18,"8分,90+2分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m20.html,2011
07日,73分 大久保　俊,"38分,西村　洋亮 
										47分,長谷川　将 
										77分,西村　拓馬",21,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,3,第5節21,広島観音高校,セレッソ大阪U-18,"38分,47分,77分,73分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m21.html,2011
08日,78分 中島　賢星,,22,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,0,第5節22,アビスパ福岡U-18,富山第一高校,78分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m22.html,2011
08日,"35分 末廣　浩暉 
										37分 越智　大和 
										75分 藤井　貴之",,24,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,3,0,第5節24,サンフレッチェ広島F.Cユース,東福岡高校,"35分,37分,75分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m24.html,2011
08日,,"7分,野崎　椋 
										65分,川本　拓也",23,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,0,2,第5節23,愛媛FCユース,名古屋グランパスU18,"7分,65分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m23.html,2011
08日,,"55分,田村　亮介",25,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,0,1,第5節25,立正大学淞南高校,京都サンガF.C.U-18,55分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m25.html,2011
15日,"56分 高原　幹 
										72分 奥山　政幸 
										83分 都竹　俊優",,26,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,3,0,第6節26,名古屋グランパスU18,富山第一高校,"56分,72分,83分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m26.html,2011
15日,"44分 丸岡　満 
										51分 南野　拓実",,27,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,2,0,第6節27,セレッソ大阪U-18,愛媛FCユース,"44分,51分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m27.html,2011
15日,22分 野津田　岳人,,28,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,0,第6節28,サンフレッチェ広島F.Cユース,立正大学淞南高校,22分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m28.html,2011
15日,90+3分 田久世　涼,"90+4分,繁政　直弥",29,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,1,第6節29,東福岡高校,広島観音高校,"90+4分,90+3分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m29.html,2011
15日,77分 田村　亮介,,30,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,1,0,第6節30,京都サンガF.C.U-18,アビスパ福岡U-18,77分,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m30.html,2011
03日,30分 三苫　元太,"45+1分,川辺　駿 
										55分,柳川　剛輝 
										73分,越智　大和 
										78分,脇本　晃成 
										90分,大谷　真史",31,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,1,5,第7節31,アビスパ福岡U-18,サンフレッチェ広島F.Cユース,"45+1分,55分,73分,78分,90分,30分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m31.html,2011
03日,"12分 近藤　貫太 
										36分 近藤　貫太 
										67分 近藤　貫太 
										81分 藤　直也 
										87分 林　祐希","8分,塚川　孝輝 
										23分,鉄田　悠貴 
										28分,濱崎　翔平 
										60分,濱崎　翔平",32,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,5,4,第7節32,愛媛FCユース,広島観音高校,"8分,23分,28分,60分,12分,36分,67分,81分,87分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m32.html,2011
03日,None,None,34,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,0,0,第7節34,名古屋グランパスU18,京都サンガF.C.U-18,,http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m34.html,2011
03日,"12分 隅田　竜太 
										18分 隅田　竜太 
										40分 田路　大樹","9分,横山　大樹 
										30分,横山　大樹 
										35分,山崎　康太 
										58分,山崎　康太 
										62分,前田　敬志朗",33,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,3,5,第7節33,立正大学淞南高校,東福岡高校,"9分,30分,35分,58分,62分,12分,18分,40分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m33.html,2011
02日,7分 石黒　寛人,"3分,長谷川　将 
										41分,小暮　大器 
										53分,長谷川　将 
										66分,西村　洋亮",35,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,1,4,第7節35,富山第一高校,セレッソ大阪U-18,"3分,41分,53分,66分,7分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m35.html,2011
09日,"7分 川辺　駿 
										67分 脇本　晃成 
										86分 宮原 和也",,36,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,3,0,第8節36,サンフレッチェ広島F.Cユース,名古屋グランパスU18,"7分,67分,86分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m36.html,2011
09日,,"43分,三苫　元太 
										64分,三苫　元太 
										73分,西村　俊大",37,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,0,3,第8節37,立正大学淞南高校,アビスパ福岡U-18,"43分,64分,73分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m37.html,2011
10日,,"51分,藤城　奨平 
										65分,成田　卓朗 
										72分,名畑　典樹",38,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,0,3,第8節38,広島観音高校,富山第一高校,"51分,65分,72分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m38.html,2011
10日,38分 松田 天馬,"34分,曽根田　穣 
										72分,近藤　貫太",39,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,1,2,第8節39,東福岡高校,愛媛FCユース,"34分,72分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/west/match_page/m39.html,2011
